facet	hue	bin_center	mean_density	error	n_seeds
rod	5	6.655875e-06	0.000000e+00	0.000000e+00	100
rod	5	6.692147e-06	0.000000e+00	0.000000e+00	100
rod	5	6.728418e-06	0.000000e+00	0.000000e+00	100
rod	5	6.764690e-06	0.000000e+00	0.000000e+00	100
rod	5	6.800962e-06	0.000000e+00	0.000000e+00	100
rod	5	6.837234e-06	0.000000e+00	0.000000e+00	100
rod	5	6.873506e-06	0.000000e+00	0.000000e+00	100
rod	5	6.909777e-06	0.000000e+00	0.000000e+00	100
rod	5	6.946049e-06	0.000000e+00	0.000000e+00	100
rod	5	6.982321e-06	0.000000e+00	0.000000e+00	100
rod	5	7.018593e-06	0.000000e+00	0.000000e+00	100
rod	5	7.054865e-06	0.000000e+00	0.000000e+00	100
rod	5	7.091136e-06	0.000000e+00	0.000000e+00	100
rod	5	7.127408e-06	0.000000e+00	0.000000e+00	100
rod	5	7.163680e-06	0.000000e+00	0.000000e+00	100
rod	5	7.199952e-06	0.000000e+00	0.000000e+00	100
rod	5	7.236224e-06	0.000000e+00	0.000000e+00	100
rod	5	7.272495e-06	0.000000e+00	0.000000e+00	100
rod	5	7.308767e-06	0.000000e+00	0.000000e+00	100
rod	5	7.345039e-06	0.000000e+00	0.000000e+00	100
rod	5	7.381311e-06	0.000000e+00	0.000000e+00	100
rod	5	7.417582e-06	0.000000e+00	0.000000e+00	100
rod	5	7.453854e-06	0.000000e+00	0.000000e+00	100
rod	5	7.490126e-06	0.000000e+00	0.000000e+00	100
rod	5	7.526398e-06	0.000000e+00	0.000000e+00	100
rod	5	7.562670e-06	0.000000e+00	0.000000e+00	100
rod	5	7.598941e-06	0.000000e+00	0.000000e+00	100
rod	5	7.635213e-06	0.000000e+00	0.000000e+00	100
rod	5	7.671485e-06	0.000000e+00	0.000000e+00	100
rod	5	7.707757e-06	0.000000e+00	0.000000e+00	100
rod	5	7.744029e-06	0.000000e+00	0.000000e+00	100
rod	5	7.780300e-06	0.000000e+00	0.000000e+00	100
rod	5	7.816572e-06	0.000000e+00	0.000000e+00	100
rod	5	7.852844e-06	0.000000e+00	0.000000e+00	100
rod	5	7.889116e-06	0.000000e+00	0.000000e+00	100
rod	5	7.925388e-06	0.000000e+00	0.000000e+00	100
rod	5	7.961659e-06	0.000000e+00	0.000000e+00	100
rod	5	7.997931e-06	0.000000e+00	0.000000e+00	100
rod	5	8.034203e-06	0.000000e+00	0.000000e+00	100
rod	5	8.070475e-06	0.000000e+00	0.000000e+00	100
rod	5	8.106747e-06	0.000000e+00	0.000000e+00	100
rod	5	8.143018e-06	0.000000e+00	0.000000e+00	100
rod	5	8.179290e-06	0.000000e+00	0.000000e+00	100
rod	5	8.215562e-06	0.000000e+00	0.000000e+00	100
rod	5	8.251834e-06	0.000000e+00	0.000000e+00	100
rod	5	8.288106e-06	0.000000e+00	0.000000e+00	100
rod	5	8.324377e-06	0.000000e+00	0.000000e+00	100
rod	5	8.360649e-06	0.000000e+00	0.000000e+00	100
rod	5	8.396921e-06	0.000000e+00	0.000000e+00	100
rod	5	8.433193e-06	0.000000e+00	0.000000e+00	100
rod	5	8.469465e-06	0.000000e+00	0.000000e+00	100
rod	5	8.505736e-06	0.000000e+00	0.000000e+00	100
rod	5	8.542008e-06	0.000000e+00	0.000000e+00	100
rod	5	8.578280e-06	0.000000e+00	0.000000e+00	100
rod	5	8.614552e-06	0.000000e+00	0.000000e+00	100
rod	5	8.650824e-06	0.000000e+00	0.000000e+00	100
rod	5	8.687095e-06	0.000000e+00	0.000000e+00	100
rod	5	8.723367e-06	0.000000e+00	0.000000e+00	100
rod	5	8.759639e-06	0.000000e+00	0.000000e+00	100
rod	5	8.795911e-06	0.000000e+00	0.000000e+00	100
rod	5	8.832183e-06	0.000000e+00	0.000000e+00	100
rod	5	8.868454e-06	0.000000e+00	0.000000e+00	100
rod	5	8.904726e-06	0.000000e+00	0.000000e+00	100
rod	5	8.940998e-06	0.000000e+00	0.000000e+00	100
rod	5	8.977270e-06	0.000000e+00	0.000000e+00	100
rod	5	9.013542e-06	0.000000e+00	0.000000e+00	100
rod	5	9.049813e-06	0.000000e+00	0.000000e+00	100
rod	5	9.086085e-06	0.000000e+00	0.000000e+00	100
rod	5	9.122357e-06	0.000000e+00	0.000000e+00	100
rod	5	9.158629e-06	0.000000e+00	0.000000e+00	100
rod	5	9.194901e-06	0.000000e+00	0.000000e+00	100
rod	5	9.231172e-06	0.000000e+00	0.000000e+00	100
rod	5	9.267444e-06	0.000000e+00	0.000000e+00	100
rod	5	9.303716e-06	0.000000e+00	0.000000e+00	100
rod	5	9.339988e-06	0.000000e+00	0.000000e+00	100
rod	5	9.376260e-06	0.000000e+00	0.000000e+00	100
rod	5	9.412531e-06	0.000000e+00	0.000000e+00	100
rod	5	9.448803e-06	0.000000e+00	0.000000e+00	100
rod	5	9.485075e-06	0.000000e+00	0.000000e+00	100
rod	5	9.521347e-06	0.000000e+00	0.000000e+00	100
rod	5	9.557619e-06	0.000000e+00	0.000000e+00	100
rod	5	9.593890e-06	0.000000e+00	0.000000e+00	100
rod	5	9.630162e-06	0.000000e+00	0.000000e+00	100
rod	5	9.666434e-06	0.000000e+00	0.000000e+00	100
rod	5	9.702706e-06	0.000000e+00	0.000000e+00	100
rod	5	9.738978e-06	0.000000e+00	0.000000e+00	100
rod	5	9.775249e-06	0.000000e+00	0.000000e+00	100
rod	5	9.811521e-06	0.000000e+00	0.000000e+00	100
rod	5	9.847793e-06	0.000000e+00	0.000000e+00	100
rod	5	9.884065e-06	0.000000e+00	0.000000e+00	100
rod	5	9.920336e-06	0.000000e+00	0.000000e+00	100
rod	5	9.956608e-06	0.000000e+00	0.000000e+00	100
rod	5	9.992880e-06	0.000000e+00	0.000000e+00	100
rod	5	1.002915e-05	0.000000e+00	0.000000e+00	100
rod	5	1.006542e-05	0.000000e+00	0.000000e+00	100
rod	5	1.010170e-05	0.000000e+00	0.000000e+00	100
rod	5	1.013797e-05	0.000000e+00	0.000000e+00	100
rod	5	1.017424e-05	0.000000e+00	0.000000e+00	100
rod	5	1.021051e-05	0.000000e+00	0.000000e+00	100
rod	5	1.024678e-05	0.000000e+00	0.000000e+00	100
rod	5	1.028305e-05	0.000000e+00	0.000000e+00	100
rod	5	1.031933e-05	0.000000e+00	0.000000e+00	100
rod	5	1.035560e-05	0.000000e+00	0.000000e+00	100
rod	5	1.039187e-05	0.000000e+00	0.000000e+00	100
rod	5	1.042814e-05	0.000000e+00	0.000000e+00	100
rod	5	1.046441e-05	0.000000e+00	0.000000e+00	100
rod	5	1.050069e-05	0.000000e+00	0.000000e+00	100
rod	5	1.053696e-05	0.000000e+00	0.000000e+00	100
rod	5	1.057323e-05	0.000000e+00	0.000000e+00	100
rod	5	1.060950e-05	0.000000e+00	0.000000e+00	100
rod	5	1.064577e-05	0.000000e+00	0.000000e+00	100
rod	5	1.068204e-05	0.000000e+00	0.000000e+00	100
rod	5	1.071832e-05	0.000000e+00	0.000000e+00	100
rod	5	1.075459e-05	0.000000e+00	0.000000e+00	100
rod	5	1.079086e-05	0.000000e+00	0.000000e+00	100
rod	5	1.082713e-05	0.000000e+00	0.000000e+00	100
rod	5	1.086340e-05	0.000000e+00	0.000000e+00	100
rod	5	1.094294e-05	0.000000e+00	0.000000e+00	100
rod	5	1.106677e-05	0.000000e+00	0.000000e+00	100
rod	5	1.119201e-05	0.000000e+00	0.000000e+00	100
rod	5	1.131867e-05	0.000000e+00	0.000000e+00	100
rod	5	1.144676e-05	0.000000e+00	0.000000e+00	100
rod	5	1.157629e-05	0.000000e+00	0.000000e+00	100
rod	5	1.170730e-05	0.000000e+00	0.000000e+00	100
rod	5	1.183978e-05	0.000000e+00	0.000000e+00	100
rod	5	1.197377e-05	0.000000e+00	0.000000e+00	100
rod	5	1.210927e-05	0.000000e+00	0.000000e+00	100
rod	5	1.224631e-05	0.000000e+00	0.000000e+00	100
rod	5	1.238490e-05	0.000000e+00	0.000000e+00	100
rod	5	1.252505e-05	0.000000e+00	0.000000e+00	100
rod	5	1.266679e-05	0.000000e+00	0.000000e+00	100
rod	5	1.281014e-05	0.000000e+00	0.000000e+00	100
rod	5	1.295510e-05	0.000000e+00	0.000000e+00	100
rod	5	1.310171e-05	0.000000e+00	0.000000e+00	100
rod	5	1.324998e-05	0.000000e+00	0.000000e+00	100
rod	5	1.339992e-05	0.000000e+00	0.000000e+00	100
rod	5	1.355156e-05	0.000000e+00	0.000000e+00	100
rod	5	1.370492e-05	0.000000e+00	0.000000e+00	100
rod	5	1.386001e-05	0.000000e+00	0.000000e+00	100
rod	5	1.401686e-05	0.000000e+00	0.000000e+00	100
rod	5	1.417548e-05	0.000000e+00	0.000000e+00	100
rod	5	1.433590e-05	0.000000e+00	0.000000e+00	100
rod	5	1.449814e-05	0.000000e+00	0.000000e+00	100
rod	5	1.466221e-05	0.000000e+00	0.000000e+00	100
rod	5	1.482813e-05	0.000000e+00	0.000000e+00	100
rod	5	1.499594e-05	0.000000e+00	0.000000e+00	100
rod	5	1.516564e-05	0.000000e+00	0.000000e+00	100
rod	5	1.533726e-05	0.000000e+00	0.000000e+00	100
rod	5	1.551083e-05	0.000000e+00	0.000000e+00	100
rod	5	1.568636e-05	0.000000e+00	0.000000e+00	100
rod	5	1.586387e-05	0.000000e+00	0.000000e+00	100
rod	5	1.604340e-05	0.000000e+00	0.000000e+00	100
rod	5	1.622495e-05	0.000000e+00	0.000000e+00	100
rod	5	1.640857e-05	0.000000e+00	0.000000e+00	100
rod	5	1.659425e-05	0.000000e+00	0.000000e+00	100
rod	5	1.678204e-05	0.000000e+00	0.000000e+00	100
rod	5	1.697196e-05	0.000000e+00	0.000000e+00	100
rod	5	1.716402e-05	0.000000e+00	0.000000e+00	100
rod	5	1.735826e-05	0.000000e+00	0.000000e+00	100
rod	5	1.755470e-05	0.000000e+00	0.000000e+00	100
rod	5	1.775336e-05	0.000000e+00	0.000000e+00	100
rod	5	1.795427e-05	0.000000e+00	0.000000e+00	100
rod	5	1.815745e-05	0.000000e+00	0.000000e+00	100
rod	5	1.836293e-05	0.000000e+00	0.000000e+00	100
rod	5	1.857073e-05	0.000000e+00	0.000000e+00	100
rod	5	1.878089e-05	0.000000e+00	0.000000e+00	100
rod	5	1.899343e-05	0.000000e+00	0.000000e+00	100
rod	5	1.920837e-05	0.000000e+00	0.000000e+00	100
rod	5	1.942574e-05	0.000000e+00	0.000000e+00	100
rod	5	1.964557e-05	0.000000e+00	0.000000e+00	100
rod	5	1.986789e-05	0.000000e+00	0.000000e+00	100
rod	5	2.009273e-05	0.000000e+00	0.000000e+00	100
rod	5	2.032011e-05	0.000000e+00	0.000000e+00	100
rod	5	2.055007e-05	0.000000e+00	0.000000e+00	100
rod	5	2.078262e-05	0.000000e+00	0.000000e+00	100
rod	5	2.101781e-05	0.000000e+00	0.000000e+00	100
rod	5	2.125566e-05	0.000000e+00	0.000000e+00	100
rod	5	2.149620e-05	0.000000e+00	0.000000e+00	100
rod	5	2.173947e-05	0.000000e+00	0.000000e+00	100
rod	5	2.198548e-05	0.000000e+00	0.000000e+00	100
rod	5	2.223428e-05	0.000000e+00	0.000000e+00	100
rod	5	2.248590e-05	0.000000e+00	0.000000e+00	100
rod	5	2.274036e-05	0.000000e+00	0.000000e+00	100
rod	5	2.299771e-05	0.000000e+00	0.000000e+00	100
rod	5	2.325796e-05	0.000000e+00	0.000000e+00	100
rod	5	2.352116e-05	0.000000e+00	0.000000e+00	100
rod	5	2.378734e-05	0.000000e+00	0.000000e+00	100
rod	5	2.405653e-05	0.000000e+00	0.000000e+00	100
rod	5	2.432877e-05	0.000000e+00	0.000000e+00	100
rod	5	2.460409e-05	0.000000e+00	0.000000e+00	100
rod	5	2.488253e-05	0.000000e+00	0.000000e+00	100
rod	5	2.516411e-05	0.000000e+00	0.000000e+00	100
rod	5	2.544888e-05	0.000000e+00	0.000000e+00	100
rod	5	2.573688e-05	0.000000e+00	0.000000e+00	100
rod	5	2.602813e-05	0.000000e+00	0.000000e+00	100
rod	5	2.632268e-05	0.000000e+00	0.000000e+00	100
rod	5	2.662056e-05	0.000000e+00	0.000000e+00	100
rod	5	2.692182e-05	0.000000e+00	0.000000e+00	100
rod	5	2.722648e-05	0.000000e+00	0.000000e+00	100
rod	5	2.753459e-05	0.000000e+00	0.000000e+00	100
rod	5	2.784619e-05	0.000000e+00	0.000000e+00	100
rod	5	2.816131e-05	0.000000e+00	0.000000e+00	100
rod	5	2.848000e-05	0.000000e+00	0.000000e+00	100
rod	5	2.880230e-05	0.000000e+00	0.000000e+00	100
rod	5	2.912824e-05	0.000000e+00	0.000000e+00	100
rod	5	2.945788e-05	0.000000e+00	0.000000e+00	100
rod	5	2.979124e-05	0.000000e+00	0.000000e+00	100
rod	5	3.012837e-05	0.000000e+00	0.000000e+00	100
rod	5	3.046932e-05	0.000000e+00	0.000000e+00	100
rod	5	3.081413e-05	0.000000e+00	0.000000e+00	100
rod	5	3.116284e-05	0.000000e+00	0.000000e+00	100
rod	5	3.151550e-05	0.000000e+00	0.000000e+00	100
rod	5	3.187215e-05	0.000000e+00	0.000000e+00	100
rod	5	3.223283e-05	0.000000e+00	0.000000e+00	100
rod	5	3.259760e-05	0.000000e+00	0.000000e+00	100
rod	5	3.296649e-05	0.000000e+00	0.000000e+00	100
rod	5	3.333956e-05	0.000000e+00	0.000000e+00	100
rod	5	3.371685e-05	0.000000e+00	0.000000e+00	100
rod	5	3.409841e-05	0.000000e+00	0.000000e+00	100
rod	5	3.448429e-05	0.000000e+00	0.000000e+00	100
rod	5	3.487453e-05	0.000000e+00	0.000000e+00	100
rod	5	3.526919e-05	0.000000e+00	0.000000e+00	100
rod	5	3.566832e-05	0.000000e+00	0.000000e+00	100
rod	5	3.607196e-05	0.000000e+00	0.000000e+00	100
rod	5	3.648017e-05	0.000000e+00	0.000000e+00	100
rod	5	3.689301e-05	0.000000e+00	0.000000e+00	100
rod	5	3.731051e-05	0.000000e+00	0.000000e+00	100
rod	5	3.773274e-05	0.000000e+00	0.000000e+00	100
rod	5	3.815974e-05	0.000000e+00	0.000000e+00	100
rod	5	3.859158e-05	0.000000e+00	0.000000e+00	100
rod	5	3.902831e-05	0.000000e+00	0.000000e+00	100
rod	5	3.946997e-05	0.000000e+00	0.000000e+00	100
rod	5	3.991664e-05	0.000000e+00	0.000000e+00	100
rod	5	4.036836e-05	0.000000e+00	0.000000e+00	100
rod	5	4.082519e-05	0.000000e+00	0.000000e+00	100
rod	5	4.128719e-05	0.000000e+00	0.000000e+00	100
rod	5	4.175442e-05	0.000000e+00	0.000000e+00	100
rod	5	4.222694e-05	0.000000e+00	0.000000e+00	100
rod	5	4.270480e-05	0.000000e+00	0.000000e+00	100
rod	5	4.318808e-05	0.000000e+00	0.000000e+00	100
rod	5	4.367682e-05	0.000000e+00	0.000000e+00	100
rod	5	4.417109e-05	0.000000e+00	0.000000e+00	100
rod	5	4.467096e-05	0.000000e+00	0.000000e+00	100
rod	5	4.517648e-05	0.000000e+00	0.000000e+00	100
rod	5	4.568772e-05	0.000000e+00	0.000000e+00	100
rod	5	4.620475e-05	0.000000e+00	0.000000e+00	100
rod	5	4.672763e-05	0.000000e+00	0.000000e+00	100
rod	5	4.725643e-05	0.000000e+00	0.000000e+00	100
rod	5	4.779121e-05	0.000000e+00	0.000000e+00	100
rod	5	4.833205e-05	0.000000e+00	0.000000e+00	100
rod	5	4.887900e-05	0.000000e+00	0.000000e+00	100
rod	5	4.943214e-05	0.000000e+00	0.000000e+00	100
rod	5	4.999155e-05	0.000000e+00	0.000000e+00	100
rod	5	5.055728e-05	0.000000e+00	0.000000e+00	100
rod	5	5.112942e-05	0.000000e+00	0.000000e+00	100
rod	5	5.170803e-05	0.000000e+00	0.000000e+00	100
rod	5	5.229319e-05	0.000000e+00	0.000000e+00	100
rod	5	5.288497e-05	0.000000e+00	0.000000e+00	100
rod	5	5.348344e-05	0.000000e+00	0.000000e+00	100
rod	5	5.408869e-05	0.000000e+00	0.000000e+00	100
rod	5	5.470079e-05	0.000000e+00	0.000000e+00	100
rod	5	5.531982e-05	0.000000e+00	0.000000e+00	100
rod	5	5.594585e-05	0.000000e+00	0.000000e+00	100
rod	5	5.657897e-05	0.000000e+00	0.000000e+00	100
rod	5	5.721925e-05	0.000000e+00	0.000000e+00	100
rod	5	5.786678e-05	0.000000e+00	0.000000e+00	100
rod	5	5.852163e-05	0.000000e+00	0.000000e+00	100
rod	5	5.918389e-05	0.000000e+00	0.000000e+00	100
rod	5	5.985365e-05	0.000000e+00	0.000000e+00	100
rod	5	6.053099e-05	0.000000e+00	0.000000e+00	100
rod	5	6.121600e-05	0.000000e+00	0.000000e+00	100
rod	5	6.190875e-05	0.000000e+00	0.000000e+00	100
rod	5	6.260935e-05	0.000000e+00	0.000000e+00	100
rod	5	6.331787e-05	0.000000e+00	0.000000e+00	100
rod	5	6.403442e-05	0.000000e+00	0.000000e+00	100
rod	5	6.475907e-05	0.000000e+00	0.000000e+00	100
rod	5	6.549192e-05	0.000000e+00	0.000000e+00	100
rod	5	6.623306e-05	0.000000e+00	0.000000e+00	100
rod	5	6.698260e-05	0.000000e+00	0.000000e+00	100
rod	5	6.774061e-05	0.000000e+00	0.000000e+00	100
rod	5	6.850720e-05	0.000000e+00	0.000000e+00	100
rod	5	6.928247e-05	0.000000e+00	0.000000e+00	100
rod	5	7.006651e-05	0.000000e+00	0.000000e+00	100
rod	5	7.085943e-05	0.000000e+00	0.000000e+00	100
rod	5	7.166131e-05	0.000000e+00	0.000000e+00	100
rod	5	7.247228e-05	0.000000e+00	0.000000e+00	100
rod	5	7.329241e-05	0.000000e+00	0.000000e+00	100
rod	5	7.412183e-05	0.000000e+00	0.000000e+00	100
rod	5	7.496064e-05	0.000000e+00	0.000000e+00	100
rod	5	7.580894e-05	0.000000e+00	0.000000e+00	100
rod	5	7.666684e-05	0.000000e+00	0.000000e+00	100
rod	5	7.753445e-05	0.000000e+00	0.000000e+00	100
rod	5	7.841187e-05	0.000000e+00	0.000000e+00	100
rod	5	7.929923e-05	0.000000e+00	0.000000e+00	100
rod	5	8.019662e-05	0.000000e+00	0.000000e+00	100
rod	5	8.110417e-05	0.000000e+00	0.000000e+00	100
rod	5	8.202200e-05	0.000000e+00	0.000000e+00	100
rod	5	8.295021e-05	0.000000e+00	0.000000e+00	100
rod	5	8.388892e-05	0.000000e+00	0.000000e+00	100
rod	5	8.483826e-05	0.000000e+00	0.000000e+00	100
rod	5	8.579834e-05	0.000000e+00	0.000000e+00	100
rod	5	8.676928e-05	0.000000e+00	0.000000e+00	100
rod	5	8.775121e-05	0.000000e+00	0.000000e+00	100
rod	5	8.874426e-05	0.000000e+00	0.000000e+00	100
rod	5	8.974854e-05	0.000000e+00	0.000000e+00	100
rod	5	9.076419e-05	0.000000e+00	0.000000e+00	100
rod	5	9.179133e-05	0.000000e+00	0.000000e+00	100
rod	5	9.283009e-05	0.000000e+00	0.000000e+00	100
rod	5	9.388061e-05	0.000000e+00	0.000000e+00	100
rod	5	9.494302e-05	0.000000e+00	0.000000e+00	100
rod	5	9.601745e-05	0.000000e+00	0.000000e+00	100
rod	5	9.710404e-05	0.000000e+00	0.000000e+00	100
rod	5	9.820293e-05	0.000000e+00	0.000000e+00	100
rod	5	9.931425e-05	0.000000e+00	0.000000e+00	100
rod	5	1.004381e-04	0.000000e+00	0.000000e+00	100
rod	5	1.015748e-04	0.000000e+00	0.000000e+00	100
rod	5	1.027242e-04	0.000000e+00	0.000000e+00	100
rod	5	1.038867e-04	0.000000e+00	0.000000e+00	100
rod	5	1.050624e-04	0.000000e+00	0.000000e+00	100
rod	5	1.062513e-04	0.000000e+00	0.000000e+00	100
rod	5	1.074537e-04	0.000000e+00	0.000000e+00	100
rod	5	1.086697e-04	0.000000e+00	0.000000e+00	100
rod	5	1.098995e-04	0.000000e+00	0.000000e+00	100
rod	5	1.111432e-04	0.000000e+00	0.000000e+00	100
rod	5	1.124010e-04	0.000000e+00	0.000000e+00	100
rod	5	1.136730e-04	0.000000e+00	0.000000e+00	100
rod	5	1.149593e-04	0.000000e+00	0.000000e+00	100
rod	5	1.162603e-04	0.000000e+00	0.000000e+00	100
rod	5	1.175760e-04	0.000000e+00	0.000000e+00	100
rod	5	1.189065e-04	0.000000e+00	0.000000e+00	100
rod	5	1.202521e-04	0.000000e+00	0.000000e+00	100
rod	5	1.216130e-04	0.000000e+00	0.000000e+00	100
rod	5	1.229892e-04	0.000000e+00	0.000000e+00	100
rod	5	1.243810e-04	0.000000e+00	0.000000e+00	100
rod	5	1.257886e-04	0.000000e+00	0.000000e+00	100
rod	5	1.272121e-04	0.000000e+00	0.000000e+00	100
rod	5	1.286517e-04	0.000000e+00	0.000000e+00	100
rod	5	1.301076e-04	0.000000e+00	0.000000e+00	100
rod	5	1.315800e-04	0.000000e+00	0.000000e+00	100
rod	5	1.330690e-04	0.000000e+00	0.000000e+00	100
rod	5	1.345749e-04	0.000000e+00	0.000000e+00	100
rod	5	1.360978e-04	0.000000e+00	0.000000e+00	100
rod	5	1.376380e-04	0.000000e+00	0.000000e+00	100
rod	5	1.391956e-04	0.000000e+00	0.000000e+00	100
rod	5	1.407708e-04	0.000000e+00	0.000000e+00	100
rod	5	1.423639e-04	0.000000e+00	0.000000e+00	100
rod	5	1.439749e-04	0.000000e+00	0.000000e+00	100
rod	5	1.456042e-04	0.000000e+00	0.000000e+00	100
rod	5	1.472520e-04	0.000000e+00	0.000000e+00	100
rod	5	1.489184e-04	0.000000e+00	0.000000e+00	100
rod	5	1.506036e-04	0.000000e+00	0.000000e+00	100
rod	5	1.523079e-04	0.000000e+00	0.000000e+00	100
rod	5	1.540315e-04	0.000000e+00	0.000000e+00	100
rod	5	1.557747e-04	0.000000e+00	0.000000e+00	100
rod	5	1.575375e-04	0.000000e+00	0.000000e+00	100
rod	5	1.593203e-04	0.000000e+00	0.000000e+00	100
rod	5	1.611232e-04	0.000000e+00	0.000000e+00	100
rod	5	1.629466e-04	0.000000e+00	0.000000e+00	100
rod	5	1.647906e-04	0.000000e+00	0.000000e+00	100
rod	5	1.666555e-04	0.000000e+00	0.000000e+00	100
rod	5	1.685414e-04	0.000000e+00	0.000000e+00	100
rod	5	1.704488e-04	0.000000e+00	0.000000e+00	100
rod	5	1.723777e-04	0.000000e+00	0.000000e+00	100
rod	5	1.743284e-04	0.000000e+00	0.000000e+00	100
rod	5	1.763012e-04	0.000000e+00	0.000000e+00	100
rod	5	1.782963e-04	0.000000e+00	0.000000e+00	100
rod	5	1.803140e-04	0.000000e+00	0.000000e+00	100
rod	5	1.823546e-04	0.000000e+00	0.000000e+00	100
rod	5	1.844182e-04	0.000000e+00	0.000000e+00	100
rod	5	1.865052e-04	0.000000e+00	0.000000e+00	100
rod	5	1.886158e-04	0.000000e+00	0.000000e+00	100
rod	5	1.907503e-04	0.000000e+00	0.000000e+00	100
rod	5	1.929089e-04	0.000000e+00	0.000000e+00	100
rod	5	1.950920e-04	0.000000e+00	0.000000e+00	100
rod	5	1.972998e-04	0.000000e+00	0.000000e+00	100
rod	5	1.995325e-04	0.000000e+00	0.000000e+00	100
rod	5	2.017905e-04	0.000000e+00	0.000000e+00	100
rod	5	2.040741e-04	0.000000e+00	0.000000e+00	100
rod	5	2.063836e-04	0.000000e+00	0.000000e+00	100
rod	5	2.087191e-04	0.000000e+00	0.000000e+00	100
rod	5	2.110811e-04	0.000000e+00	0.000000e+00	100
rod	5	2.134698e-04	0.000000e+00	0.000000e+00	100
rod	5	2.158856e-04	0.000000e+00	0.000000e+00	100
rod	5	2.183287e-04	0.000000e+00	0.000000e+00	100
rod	5	2.207994e-04	0.000000e+00	0.000000e+00	100
rod	5	2.232981e-04	0.000000e+00	0.000000e+00	100
rod	5	2.258251e-04	0.000000e+00	0.000000e+00	100
rod	5	2.283806e-04	1.078369e+03	4.000066e+02	100
rod	5	2.309651e-04	0.000000e+00	0.000000e+00	100
rod	5	2.335789e-04	0.000000e+00	0.000000e+00	100
rod	5	2.362222e-04	0.000000e+00	0.000000e+00	100
rod	5	2.388954e-04	0.000000e+00	0.000000e+00	100
rod	5	2.415989e-04	0.000000e+00	0.000000e+00	100
rod	5	2.443330e-04	0.000000e+00	0.000000e+00	100
rod	5	2.470980e-04	0.000000e+00	0.000000e+00	100
rod	5	2.498943e-04	0.000000e+00	0.000000e+00	100
rod	5	2.527222e-04	0.000000e+00	0.000000e+00	100
rod	5	2.555822e-04	0.000000e+00	0.000000e+00	100
rod	5	2.584745e-04	0.000000e+00	0.000000e+00	100
rod	5	2.613995e-04	0.000000e+00	0.000000e+00	100
rod	5	2.643577e-04	0.000000e+00	0.000000e+00	100
rod	5	2.673493e-04	0.000000e+00	0.000000e+00	100
rod	5	2.703748e-04	0.000000e+00	0.000000e+00	100
rod	5	2.734345e-04	0.000000e+00	0.000000e+00	100
rod	5	2.765289e-04	0.000000e+00	0.000000e+00	100
rod	5	2.796582e-04	0.000000e+00	0.000000e+00	100
rod	5	2.828230e-04	0.000000e+00	0.000000e+00	100
rod	5	2.860236e-04	0.000000e+00	0.000000e+00	100
rod	5	2.892604e-04	0.000000e+00	0.000000e+00	100
rod	5	2.925339e-04	0.000000e+00	0.000000e+00	100
rod	5	2.958443e-04	0.000000e+00	0.000000e+00	100
rod	5	2.991923e-04	0.000000e+00	0.000000e+00	100
rod	5	3.025781e-04	0.000000e+00	0.000000e+00	100
rod	5	3.060023e-04	0.000000e+00	0.000000e+00	100
rod	5	3.094652e-04	0.000000e+00	0.000000e+00	100
rod	5	3.129673e-04	0.000000e+00	0.000000e+00	100
rod	5	3.165090e-04	0.000000e+00	0.000000e+00	100
rod	5	3.200908e-04	0.000000e+00	0.000000e+00	100
rod	5	3.237131e-04	0.000000e+00	0.000000e+00	100
rod	5	3.273765e-04	0.000000e+00	0.000000e+00	100
rod	5	3.310812e-04	0.000000e+00	0.000000e+00	100
rod	5	3.348280e-04	0.000000e+00	0.000000e+00	100
rod	5	3.386171e-04	0.000000e+00	0.000000e+00	100
rod	5	3.424491e-04	0.000000e+00	0.000000e+00	100
rod	5	3.463244e-04	0.000000e+00	0.000000e+00	100
rod	5	3.502436e-04	0.000000e+00	0.000000e+00	100
rod	5	3.542072e-04	0.000000e+00	0.000000e+00	100
rod	5	3.582156e-04	0.000000e+00	0.000000e+00	100
rod	5	3.622694e-04	0.000000e+00	0.000000e+00	100
rod	5	3.663690e-04	0.000000e+00	0.000000e+00	100
rod	5	3.705151e-04	0.000000e+00	0.000000e+00	100
rod	5	3.747081e-04	0.000000e+00	0.000000e+00	100
rod	5	3.789485e-04	0.000000e+00	0.000000e+00	100
rod	5	3.832369e-04	0.000000e+00	0.000000e+00	100
rod	5	3.875738e-04	0.000000e+00	0.000000e+00	100
rod	5	3.919598e-04	0.000000e+00	0.000000e+00	100
rod	5	3.963955e-04	0.000000e+00	0.000000e+00	100
rod	5	4.008813e-04	0.000000e+00	0.000000e+00	100
rod	5	4.054179e-04	0.000000e+00	0.000000e+00	100
rod	5	4.100059e-04	0.000000e+00	0.000000e+00	100
rod	5	4.146457e-04	0.000000e+00	0.000000e+00	100
rod	5	4.193381e-04	0.000000e+00	0.000000e+00	100
rod	5	4.240836e-04	0.000000e+00	0.000000e+00	100
rod	5	4.288828e-04	0.000000e+00	0.000000e+00	100
rod	5	4.337363e-04	0.000000e+00	0.000000e+00	100
rod	5	4.386447e-04	0.000000e+00	0.000000e+00	100
rod	5	4.436086e-04	0.000000e+00	0.000000e+00	100
rod	5	4.486288e-04	0.000000e+00	0.000000e+00	100
rod	5	4.537057e-04	4.515272e+01	5.300937e+01	100
rod	5	4.588401e-04	0.000000e+00	0.000000e+00	100
