facet,hue,bin_center,mean_density,error,n_seeds,original_n_seeds
star,9,5.422634e-06,0.0,0.0,0,100
star,9,5.458905e-06,0.0,0.0,0,100
star,9,5.495177e-06,0.0,0.0,0,100
star,9,5.531449e-06,0.0,0.0,0,100
star,9,5.567721e-06,0.0,0.0,0,100
star,9,5.603993e-06,0.0,0.0,0,100
star,9,5.640264e-06,0.0,0.0,0,100
star,9,5.676536e-06,0.0,0.0,0,100
star,9,5.712808e-06,0.0,0.0,0,100
star,9,5.74908e-06,0.0,0.0,0,100
star,9,5.785352e-06,0.0,0.0,0,100
star,9,5.821623e-06,0.0,0.0,0,100
star,9,5.857895e-06,0.0,0.0,0,100
star,9,5.894167e-06,0.0,0.0,0,100
star,9,5.930439e-06,0.0,0.0,0,100
star,9,5.966711e-06,0.0,0.0,0,100
star,9,6.002982e-06,0.0,0.0,0,100
star,9,6.039254e-06,0.0,0.0,0,100
star,9,6.075526e-06,0.0,0.0,0,100
star,9,6.111798e-06,0.0,0.0,0,100
star,9,6.14807e-06,0.0,0.0,0,100
star,9,6.184341e-06,0.0,0.0,0,100
star,9,6.220613e-06,0.0,0.0,0,100
star,9,6.256885e-06,0.0,0.0,0,100
star,9,6.293157e-06,0.0,0.0,0,100
star,9,6.329429e-06,0.0,0.0,0,100
star,9,6.3657e-06,0.0,0.0,0,100
star,9,6.401972e-06,0.0,0.0,0,100
star,9,6.438244e-06,0.0,0.0,0,100
star,9,6.474516e-06,0.0,0.0,0,100
star,9,6.510788e-06,0.0,0.0,0,100
star,9,6.547059e-06,0.0,0.0,0,100
star,9,6.583331e-06,0.0,0.0,0,100
star,9,6.619603e-06,0.0,0.0,0,100
star,9,6.655875e-06,0.0,0.0,0,100
star,9,6.692147e-06,0.0,0.0,0,100
star,9,6.728418e-06,0.0,0.0,0,100
star,9,6.76469e-06,0.0,0.0,0,100
star,9,6.800962e-06,0.0,0.0,0,100
star,9,6.837234e-06,0.0,0.0,0,100
star,9,6.873506e-06,0.0,0.0,0,100
star,9,6.909777e-06,0.0,0.0,0,100
star,9,6.946049e-06,0.0,0.0,0,100
star,9,6.982321e-06,0.0,0.0,0,100
star,9,7.018593e-06,0.0,0.0,0,100
star,9,7.054865e-06,0.0,0.0,0,100
star,9,7.091136e-06,0.0,0.0,0,100
star,9,7.127408e-06,0.0,0.0,0,100
star,9,7.16368e-06,0.0,0.0,0,100
star,9,7.199952e-06,0.0,0.0,0,100
star,9,7.236224e-06,0.0,0.0,0,100
star,9,7.272495e-06,0.0,0.0,0,100
star,9,7.308767e-06,0.0,0.0,0,100
star,9,7.345039e-06,0.0,0.0,0,100
star,9,7.381311e-06,0.0,0.0,0,100
star,9,7.417582e-06,0.0,0.0,0,100
star,9,7.453854e-06,0.0,0.0,0,100
star,9,7.490126e-06,0.0,0.0,0,100
star,9,7.526398e-06,0.0,0.0,0,100
star,9,7.56267e-06,0.0,0.0,0,100
star,9,7.598941e-06,0.0,0.0,0,100
star,9,7.635213e-06,0.0,0.0,0,100
star,9,7.671485e-06,0.0,0.0,0,100
star,9,7.707757e-06,0.0,0.0,0,100
star,9,7.744029e-06,0.0,0.0,0,100
star,9,7.7803e-06,0.0,0.0,0,100
star,9,7.816572e-06,0.0,0.0,0,100
star,9,7.852844e-06,0.0,0.0,0,100
star,9,7.889116e-06,0.0,0.0,0,100
star,9,7.925388e-06,0.0,0.0,0,100
star,9,7.961659e-06,0.0,0.0,0,100
star,9,7.997931e-06,0.0,0.0,0,100
star,9,8.034203e-06,0.0,0.0,0,100
star,9,8.070475e-06,0.0,0.0,0,100
star,9,8.106747e-06,0.0,0.0,0,100
star,9,8.143018e-06,0.0,0.0,0,100
star,9,8.17929e-06,0.0,0.0,0,100
star,9,8.215562e-06,0.0,0.0,0,100
star,9,8.251834e-06,0.0,0.0,0,100
star,9,8.288106e-06,0.0,0.0,0,100
star,9,8.324377e-06,0.0,0.0,0,100
star,9,8.360649e-06,0.0,0.0,0,100
star,9,8.396921e-06,0.0,0.0,0,100
star,9,8.433193e-06,0.0,0.0,0,100
star,9,8.469465e-06,0.0,0.0,0,100
star,9,8.505736e-06,0.0,0.0,0,100
star,9,8.542008e-06,0.0,0.0,0,100
star,9,8.57828e-06,0.0,0.0,0,100
star,9,8.614552e-06,0.0,0.0,0,100
star,9,8.650824e-06,0.0,0.0,0,100
star,9,8.687095e-06,0.0,0.0,0,100
star,9,8.723367e-06,0.0,0.0,0,100
star,9,8.759639e-06,0.0,0.0,0,100
star,9,8.795911e-06,0.0,0.0,0,100
star,9,8.832183e-06,0.0,0.0,0,100
star,9,8.868454e-06,0.0,0.0,0,100
star,9,8.904726e-06,0.0,0.0,0,100
star,9,8.940998e-06,0.0,0.0,0,100
star,9,8.97727e-06,0.0,0.0,0,100
star,9,9.013542e-06,0.0,0.0,0,100
star,9,9.049813e-06,0.0,0.0,0,100
star,9,9.086085e-06,0.0,0.0,0,100
star,9,9.122357e-06,0.0,0.0,0,100
star,9,9.158629e-06,0.0,0.0,0,100
star,9,9.194901e-06,0.0,0.0,0,100
star,9,9.231172e-06,0.0,0.0,0,100
star,9,9.267444e-06,0.0,0.0,0,100
star,9,9.303716e-06,0.0,0.0,0,100
star,9,9.339988e-06,0.0,0.0,0,100
star,9,9.37626e-06,0.0,0.0,0,100
star,9,9.412531e-06,0.0,0.0,0,100
star,9,9.448803e-06,0.0,0.0,0,100
star,9,9.485075e-06,0.0,0.0,0,100
star,9,9.521347e-06,0.0,0.0,0,100
star,9,9.557619e-06,0.0,0.0,0,100
star,9,9.59389e-06,0.0,0.0,0,100
star,9,9.630162e-06,0.0,0.0,0,100
star,9,9.666434e-06,0.0,0.0,0,100
star,9,9.702706e-06,0.0,0.0,0,100
star,9,9.738978e-06,0.0,0.0,0,100
star,9,9.775249e-06,0.0,0.0,0,100
star,9,9.811521e-06,0.0,0.0,0,100
star,9,9.847793e-06,0.0,0.0,0,100
star,9,9.884065e-06,0.0,0.0,0,100
star,9,9.920336e-06,0.0,0.0,0,100
star,9,9.956608e-06,0.0,0.0,0,100
star,9,9.99288e-06,0.0,0.0,0,100
star,9,1.002915e-05,0.0,0.0,0,100
star,9,1.006542e-05,0.0,0.0,0,100
star,9,1.01017e-05,0.0,0.0,0,100
star,9,1.013797e-05,0.0,0.0,0,100
star,9,1.017424e-05,0.0,0.0,0,100
star,9,1.021051e-05,0.0,0.0,0,100
star,9,1.024678e-05,0.0,0.0,0,100
star,9,1.028305e-05,0.0,0.0,0,100
star,9,1.031933e-05,0.0,0.0,0,100
star,9,1.03556e-05,0.0,0.0,0,100
star,9,1.039187e-05,0.0,0.0,0,100
star,9,1.042814e-05,0.0,0.0,0,100
star,9,1.046441e-05,0.0,0.0,0,100
star,9,1.050069e-05,0.0,0.0,0,100
star,9,1.053696e-05,0.0,0.0,0,100
star,9,1.057323e-05,0.0,0.0,0,100
star,9,1.06095e-05,0.0,0.0,0,100
star,9,1.064577e-05,0.0,0.0,0,100
star,9,1.068204e-05,0.0,0.0,0,100
star,9,1.071832e-05,0.0,0.0,0,100
star,9,1.075459e-05,0.0,0.0,0,100
star,9,1.079086e-05,0.0,0.0,0,100
star,9,1.082713e-05,0.0,0.0,0,100
star,9,1.08634e-05,0.0,0.0,0,100
star,9,1.094294e-05,0.0,0.0,0,100
star,9,1.106677e-05,0.0,0.0,0,100
star,9,1.119201e-05,0.0,0.0,0,100
star,9,1.131867e-05,0.0,0.0,0,100
star,9,1.144676e-05,0.0,0.0,0,100
star,9,1.157629e-05,0.0,0.0,0,100
star,9,1.17073e-05,0.0,0.0,0,100
star,9,1.183978e-05,0.0,0.0,0,100
star,9,1.197377e-05,0.0,0.0,0,100
star,9,1.210927e-05,0.0,0.0,0,100
star,9,1.224631e-05,0.0,0.0,0,100
star,9,1.23849e-05,0.0,0.0,0,100
star,9,1.252505e-05,0.0,0.0,0,100
star,9,1.266679e-05,0.0,0.0,0,100
star,9,1.281014e-05,0.0,0.0,0,100
star,9,1.29551e-05,0.0,0.0,0,100
star,9,1.310171e-05,0.0,0.0,0,100
star,9,1.324998e-05,0.0,0.0,0,100
star,9,1.339992e-05,0.0,0.0,0,100
star,9,1.355156e-05,0.0,0.0,0,100
star,9,1.370492e-05,0.0,0.0,0,100
star,9,1.386001e-05,0.0,0.0,0,100
star,9,1.401686e-05,0.0,0.0,0,100
star,9,1.417548e-05,0.0,0.0,0,100
star,9,1.43359e-05,0.0,0.0,0,100
star,9,1.449814e-05,0.0,0.0,0,100
star,9,1.466221e-05,0.0,0.0,0,100
star,9,1.482813e-05,0.0,0.0,0,100
star,9,1.499594e-05,0.0,0.0,0,100
star,9,1.516564e-05,0.0,0.0,0,100
star,9,1.533726e-05,0.0,0.0,0,100
star,9,1.551083e-05,0.0,0.0,0,100
star,9,1.568636e-05,0.0,0.0,0,100
star,9,1.586387e-05,0.0,0.0,0,100
star,9,1.60434e-05,0.0,0.0,0,100
star,9,1.622495e-05,0.0,0.0,0,100
star,9,1.640857e-05,0.0,0.0,0,100
star,9,1.659425e-05,0.0,0.0,0,100
star,9,1.678204e-05,0.0,0.0,0,100
star,9,1.697196e-05,0.0,0.0,0,100
star,9,1.716402e-05,0.0,0.0,0,100
star,9,1.735826e-05,0.0,0.0,0,100
star,9,1.75547e-05,0.0,0.0,0,100
star,9,1.775336e-05,0.0,0.0,0,100
star,9,1.795427e-05,0.0,0.0,0,100
star,9,1.815745e-05,0.0,0.0,0,100
star,9,1.836293e-05,0.0,0.0,0,100
star,9,1.857073e-05,0.0,0.0,0,100
star,9,1.878089e-05,0.0,0.0,0,100
star,9,1.899343e-05,0.0,0.0,0,100
star,9,1.920837e-05,0.0,0.0,0,100
star,9,1.942574e-05,0.0,0.0,0,100
star,9,1.964557e-05,0.0,0.0,0,100
star,9,1.986789e-05,0.0,0.0,0,100
star,9,2.009273e-05,0.0,0.0,0,100
star,9,2.032011e-05,0.0,0.0,0,100
star,9,2.055007e-05,0.0,0.0,0,100
star,9,2.078262e-05,0.0,0.0,0,100
star,9,2.101781e-05,0.0,0.0,0,100
star,9,2.125566e-05,0.0,0.0,0,100
star,9,2.14962e-05,0.0,0.0,0,100
star,9,2.173947e-05,0.0,0.0,0,100
star,9,2.198548e-05,0.0,0.0,0,100
star,9,2.223428e-05,0.0,0.0,0,100
star,9,2.24859e-05,0.0,0.0,0,100
star,9,2.274036e-05,0.0,0.0,0,100
star,9,2.299771e-05,0.0,0.0,0,100
star,9,2.325796e-05,0.0,0.0,0,100
star,9,2.352116e-05,0.0,0.0,0,100
star,9,2.378734e-05,0.0,0.0,0,100
star,9,2.405653e-05,0.0,0.0,0,100
star,9,2.432877e-05,0.0,0.0,0,100
star,9,2.460409e-05,0.0,0.0,0,100
star,9,2.488253e-05,0.0,0.0,0,100
star,9,2.516411e-05,0.0,0.0,0,100
star,9,2.544888e-05,0.0,0.0,0,100
star,9,2.573688e-05,0.0,0.0,0,100
star,9,2.602813e-05,0.0,0.0,0,100
star,9,2.632268e-05,0.0,0.0,0,100
star,9,2.662056e-05,0.0,0.0,0,100
star,9,2.692182e-05,0.0,0.0,0,100
star,9,2.722648e-05,0.0,0.0,0,100
star,9,2.753459e-05,0.0,0.0,0,100
star,9,2.784619e-05,0.0,0.0,0,100
star,9,2.816131e-05,0.0,0.0,0,100
star,9,2.848e-05,0.0,0.0,0,100
star,9,2.88023e-05,0.0,0.0,0,100
star,9,2.912824e-05,0.0,0.0,0,100
star,9,2.945788e-05,0.0,0.0,0,100
star,9,2.979124e-05,0.0,0.0,0,100
star,9,3.012837e-05,0.0,0.0,0,100
star,9,3.046932e-05,0.0,0.0,0,100
star,9,3.081413e-05,0.0,0.0,0,100
star,9,3.116284e-05,0.0,0.0,0,100
star,9,3.15155e-05,0.0,0.0,0,100
star,9,3.187215e-05,0.0,0.0,0,100
star,9,3.223283e-05,0.0,0.0,0,100
star,9,3.25976e-05,0.0,0.0,0,100
star,9,3.296649e-05,0.0,0.0,0,100
star,9,3.333956e-05,0.0,0.0,0,100
star,9,3.371685e-05,0.0,0.0,0,100
star,9,3.409841e-05,0.0,0.0,0,100
star,9,3.448429e-05,0.0,0.0,0,100
star,9,3.487453e-05,0.0,0.0,0,100
star,9,3.526919e-05,0.0,0.0,0,100
star,9,3.566832e-05,0.0,0.0,0,100
star,9,3.607196e-05,0.0,0.0,0,100
star,9,3.648017e-05,0.0,0.0,0,100
star,9,3.689301e-05,0.0,0.0,0,100
star,9,3.731051e-05,0.0,0.0,0,100
star,9,3.773274e-05,0.0,0.0,0,100
star,9,3.815974e-05,0.0,0.0,0,100
star,9,3.859158e-05,0.0,0.0,0,100
star,9,3.902831e-05,0.0,0.0,0,100
star,9,3.946997e-05,0.0,0.0,0,100
star,9,3.991664e-05,0.0,0.0,0,100
star,9,4.036836e-05,0.0,0.0,0,100
star,9,4.082519e-05,0.0,0.0,0,100
star,9,4.128719e-05,0.0,0.0,0,100
star,9,4.175442e-05,0.0,0.0,0,100
star,9,4.222694e-05,0.0,0.0,0,100
star,9,4.27048e-05,0.0,0.0,0,100
star,9,4.318808e-05,0.0,0.0,0,100
star,9,4.367682e-05,0.0,0.0,0,100
star,9,4.417109e-05,0.0,0.0,0,100
star,9,4.467096e-05,0.0,0.0,0,100
star,9,4.517648e-05,0.0,0.0,0,100
star,9,4.568772e-05,0.0,0.0,0,100
star,9,4.620475e-05,0.0,0.0,0,100
star,9,4.672763e-05,0.0,0.0,0,100
star,9,4.725643e-05,0.0,0.0,0,100
star,9,4.779121e-05,0.0,0.0,0,100
star,9,4.833205e-05,0.0,0.0,0,100
star,9,4.8879e-05,0.0,0.0,0,100
star,9,4.943214e-05,0.0,0.0,0,100
star,9,4.999155e-05,0.0,0.0,0,100
star,9,5.055728e-05,0.0,0.0,0,100
star,9,5.112942e-05,0.0,0.0,0,100
star,9,5.170803e-05,0.0,0.0,0,100
star,9,5.229319e-05,0.0,0.0,0,100
star,9,5.288497e-05,0.0,0.0,0,100
star,9,5.348344e-05,0.0,0.0,0,100
star,9,5.408869e-05,0.0,0.0,0,100
star,9,5.470079e-05,0.0,0.0,0,100
star,9,5.531982e-05,0.0,0.0,0,100
star,9,5.594585e-05,0.0,0.0,0,100
star,9,5.657897e-05,0.0,0.0,0,100
star,9,5.721925e-05,0.0,0.0,0,100
star,9,5.786678e-05,0.0,0.0,0,100
star,9,5.852163e-05,0.0,0.0,0,100
star,9,5.918389e-05,0.0,0.0,0,100
star,9,5.985365e-05,0.0,0.0,0,100
star,9,6.053099e-05,0.0,0.0,0,100
star,9,6.1216e-05,0.0,0.0,0,100
star,9,6.190875e-05,0.0,0.0,0,100
star,9,6.260935e-05,0.0,0.0,0,100
star,9,6.331787e-05,0.0,0.0,0,100
star,9,6.403442e-05,0.0,0.0,0,100
star,9,6.475907e-05,0.0,0.0,0,100
star,9,6.549192e-05,0.0,0.0,0,100
star,9,6.623306e-05,0.0,0.0,0,100
star,9,6.69826e-05,0.0,0.0,0,100
star,9,6.774061e-05,0.0,0.0,0,100
star,9,6.85072e-05,0.0,0.0,0,100
star,9,6.928247e-05,0.0,0.0,0,100
star,9,7.006651e-05,0.0,0.0,0,100
star,9,7.085943e-05,0.0,0.0,0,100
star,9,7.166131e-05,0.0,0.0,0,100
star,9,7.247228e-05,0.0,0.0,0,100
star,9,7.329241e-05,0.0,0.0,0,100
star,9,7.412183e-05,0.0,0.0,0,100
star,9,7.496064e-05,0.0,0.0,0,100
star,9,7.580894e-05,0.0,0.0,0,100
star,9,7.666684e-05,0.0,0.0,0,100
star,9,7.753445e-05,0.0,0.0,0,100
star,9,7.841187e-05,0.0,0.0,0,100
star,9,7.929923e-05,0.0,0.0,0,100
star,9,8.019662e-05,0.0,0.0,0,100
star,9,8.110417e-05,0.0,0.0,0,100
star,9,8.2022e-05,0.0,0.0,0,100
star,9,8.295021e-05,0.0,0.0,0,100
star,9,8.388892e-05,0.0,0.0,0,100
star,9,8.483826e-05,0.0,0.0,0,100
star,9,8.579834e-05,0.0,0.0,0,100
star,9,8.676928e-05,0.0,0.0,0,100
star,9,8.775121e-05,0.0,0.0,0,100
star,9,8.874426e-05,0.0,0.0,0,100
star,9,8.974854e-05,0.0,0.0,0,100
star,9,9.076419e-05,0.0,0.0,0,100
star,9,9.179133e-05,0.0,0.0,0,100
star,9,9.283009e-05,0.0,0.0,0,100
star,9,9.388061e-05,0.0,0.0,0,100
star,9,9.494302e-05,0.0,0.0,0,100
star,9,9.601745e-05,0.0,0.0,0,100
star,9,9.710404e-05,0.0,0.0,0,100
star,9,9.820293e-05,0.0,0.0,0,100
star,9,9.931425e-05,0.0,0.0,0,100
star,9,0.0001004381,0.0,0.0,0,100
star,9,0.0001015748,0.0,0.0,0,100
star,9,0.0001027242,0.0,0.0,0,100
star,9,0.0001038867,0.0,0.0,0,100
star,9,0.0001050624,0.0,0.0,0,100
star,9,0.0001062513,0.0,0.0,0,100
star,9,0.0001074537,0.0,0.0,0,100
star,9,0.0001086697,0.0,0.0,0,100
star,9,0.0001098995,0.0,0.0,0,100
star,9,0.0001111432,0.0,0.0,0,100
star,9,0.000112401,0.0,0.0,0,100
star,9,0.000113673,0.0,0.0,0,100
star,9,0.0001149593,0.0,0.0,0,100
star,9,0.0001162603,0.0,0.0,0,100
star,9,0.000117576,0.0,0.0,0,100
star,9,0.0001189065,0.0,0.0,0,100
star,9,0.0001202521,0.0,0.0,0,100
star,9,0.000121613,0.0,0.0,0,100
star,9,0.0001229892,0.0,0.0,0,100
star,9,0.000124381,0.0,0.0,0,100
star,9,0.0001257886,0.0,0.0,0,100
star,9,0.0001272121,0.0,0.0,0,100
star,9,0.0001286517,0.0,0.0,0,100
star,9,0.0001301076,0.0,0.0,0,100
star,9,0.00013158,0.0,0.0,0,100
star,9,0.000133069,0.0,0.0,0,100
star,9,0.0001345749,0.0,0.0,0,100
star,9,0.0001360978,0.0,0.0,0,100
star,9,0.000137638,0.0,0.0,0,100
star,9,0.0001391956,0.0,0.0,0,100
star,9,0.0001407708,0.0,0.0,0,100
star,9,0.0001423639,0.0,0.0,0,100
star,9,0.0001439749,0.0,0.0,0,100
star,9,0.0001456042,0.0,0.0,0,100
star,9,0.000147252,0.0,0.0,0,100
star,9,0.0001489184,0.0,0.0,0,100
star,9,0.0001506036,0.0,0.0,0,100
star,9,0.0001523079,0.0,0.0,0,100
star,9,0.0001540315,0.0,0.0,0,100
star,9,0.0001557747,0.0,0.0,0,100
star,9,0.0001575375,0.0,0.0,0,100
star,9,0.0001593203,0.0,0.0,0,100
star,9,0.0001611232,0.0,0.0,0,100
star,9,0.0001629466,0.0,0.0,0,100
star,9,0.0001647906,0.0,0.0,0,100
star,9,0.0001666555,0.0,0.0,0,100
star,9,0.0001685414,0.0,0.0,0,100
star,9,0.0001704488,0.0,0.0,0,100
star,9,0.0001723777,0.0,0.0,0,100
star,9,0.0001743284,0.0,0.0,0,100
star,9,0.0001763012,0.0,0.0,0,100
star,9,0.0001782963,0.0,0.0,0,100
star,9,0.000180314,0.0,0.0,0,100
star,9,0.0001823546,0.0,0.0,0,100
star,9,0.0001844182,0.0,0.0,0,100
star,9,0.0001865052,0.0,0.0,0,100
star,9,0.0001886158,0.0,0.0,0,100
star,9,0.0001907503,0.0,0.0,0,100
star,9,0.0001929089,0.0,0.0,0,100
star,9,0.000195092,0.0,0.0,0,100
star,9,0.0001972998,0.0,0.0,0,100
star,9,0.0001995325,0.0,0.0,0,100
star,9,0.0002017905,0.0,0.0,0,100
star,9,0.0002040741,0.0,0.0,0,100
star,9,0.0002063836,0.0,0.0,0,100
star,9,0.0002087191,0.0,0.0,0,100
star,9,0.0002110811,0.0,0.0,0,100
star,9,0.0002134698,0.0,0.0,0,100
star,9,0.0002158856,0.0,0.0,0,100
star,9,0.0002183287,0.0,0.0,0,100
star,9,0.0002207994,0.0,0.0,0,100
star,9,0.0002232981,0.0,0.0,0,100
star,9,0.0002258251,0.0,0.0,0,100
star,9,0.0002283806,0.0,0.0,0,100
star,9,0.0002309651,0.0,0.0,0,100
star,9,0.0002335789,0.0,0.0,0,100
star,9,0.0002362222,0.0,0.0,0,100
star,9,0.0002388954,0.0,0.0,0,100
star,9,0.0002415989,0.0,0.0,0,100
star,9,0.000244333,0.0,0.0,0,100
star,9,0.000247098,0.0,0.0,0,100
star,9,0.0002498943,0.0,0.0,0,100
star,9,0.0002527222,0.0,0.0,0,100
star,9,0.0002555822,0.0,0.0,0,100
star,9,0.0002584745,0.0,0.0,0,100
star,9,0.0002613995,0.0,0.0,0,100
star,9,0.0002643577,0.0,0.0,0,100
star,9,0.0002673493,0.0,0.0,0,100
star,9,0.0002703748,0.0,0.0,0,100
star,9,0.0002734345,0.0,0.0,0,100
star,9,0.0002765289,0.0,0.0,0,100
star,9,0.0002796582,0.0,0.0,0,100
star,9,0.000282823,0.0,0.0,0,100
star,9,0.0002860236,0.0,0.0,0,100
star,9,0.0002892604,0.0,0.0,0,100
star,9,0.0002925339,0.0,0.0,0,100
star,9,0.0002958443,0.0,0.0,0,100
star,9,0.0002991923,0.0,0.0,0,100
star,9,0.0003025781,0.0,0.0,0,100
star,9,0.0003060023,0.0,0.0,0,100
star,9,0.0003094652,0.0,0.0,0,100
star,9,0.0003129673,0.0,0.0,0,100
star,9,0.000316509,0.0,0.0,0,100
star,9,0.0003200908,0.0,0.0,0,100
star,9,0.0003237131,0.0,0.0,0,100
star,9,0.0003273765,0.0,0.0,0,100
star,9,0.0003310812,0.0,0.0,0,100
star,9,0.000334828,0.0,0.0,0,100
star,9,0.0003386171,0.0,0.0,0,100
star,9,0.0003424491,0.0,0.0,0,100
star,9,0.0003463244,0.0,0.0,0,100
star,9,0.0003502436,0.0,0.0,0,100
star,9,0.0003542072,0.0,0.0,0,100
star,9,0.0003582156,0.0,0.0,0,100
star,9,0.0003622694,0.0,0.0,0,100
star,9,0.000366369,0.0,0.0,0,100
star,9,0.0003705151,0.0,0.0,0,100
star,9,0.0003747081,0.0,0.0,0,100
star,9,0.0003789485,0.0,0.0,0,100
star,9,0.0003832369,0.0,0.0,0,100
star,9,0.0003875738,0.0,0.0,0,100
star,9,0.0003919598,0.0,0.0,0,100
star,9,0.0003963955,0.0,0.0,0,100
star,9,0.0004008813,0.0,0.0,0,100
star,9,0.0004054179,0.0,0.0,0,100
star,9,0.0004100059,0.0,0.0,0,100
star,9,0.0004146457,0.0,0.0,0,100
star,9,0.0004193381,0.0,0.0,0,100
star,9,0.0004240836,0.0,0.0,0,100
star,9,0.0004288828,0.0,0.0,0,100
star,9,0.0004337363,0.0,0.0,1,100
star,9,0.0004386447,0.0,0.0,1,100
star,9,0.0004436086,0.0,0.0,1,100
star,9,0.0004486288,0.0,0.0,1,100
star,9,0.0004537057,0.0,0.0,1,100
star,9,0.0004588401,0.0,0.0,1,100
star,9,0.0004640326,0.0,0.0,1,100
star,9,0.0004692839,0.0,0.0,1,100
star,9,0.0004745946,0.0,0.0,1,100
star,9,0.0004799654,0.0,0.0,1,100
star,9,0.0004853969,0.0,0.0,1,100
star,9,0.00049089,0.0,0.0,1,100
star,9,0.0004964452,0.0,0.0,1,100
star,9,0.0005020632,0.0,0.0,1,100
star,9,0.0005077449,0.0,0.0,1,100
star,9,0.0005134908,0.0,0.0,1,100
star,9,0.0005193018,0.0,0.0,1,100
star,9,0.0005251785,0.0,0.0,1,100
star,9,0.0005311217,0.0,0.0,1,100
star,9,0.0005371322,0.0,0.0,1,100
star,9,0.0005432107,0.0,0.0,1,100
star,9,0.000549358,0.0,0.0,1,100
star,9,0.0005555749,0.0,0.0,1,100
star,9,0.0005618621,0.0,0.0,1,100
star,9,0.0005682205,0.0,0.0,1,100
star,9,0.0005746508,0.0,0.0,1,100
star,9,0.0005811539,0.0,0.0,1,100
star,9,0.0005877305,0.0,0.0,1,100
star,9,0.0005943817,0.0,0.0,1,100
star,9,0.000601108,0.0,0.0,1,100
star,9,0.0006079105,0.0,0.0,1,100
star,9,0.00061479,0.0,0.0,1,100
star,9,0.0006217473,0.0,0.0,1,100
star,9,0.0006287834,0.0,0.0,1,100
star,9,0.0006358991,0.0,0.0,1,100
star,9,0.0006430953,0.0,0.0,1,100
star,9,0.0006503729,0.0,0.0,1,100
star,9,0.0006577329,0.0,0.0,1,100
star,9,0.0006651762,0.0,0.0,1,100
star,9,0.0006727037,0.0,0.0,1,100
star,9,0.0006803164,0.0,0.0,1,100
star,9,0.0006880153,0.0,0.0,1,100
star,9,0.0006958013,0.0,0.0,1,100
star,9,0.0007036754,0.0,0.0,1,100
star,9,0.0007116386,0.0,0.0,1,100
star,9,0.0007196919,0.0,0.0,1,100
star,9,0.0007278364,0.0,0.0,1,100
star,9,0.000736073,0.0,0.0,1,100
star,9,0.0007444028,0.0,0.0,1,100
star,9,0.0007528269,0.0,0.0,1,100
star,9,0.0007613464,0.0,0.0,1,100
star,9,0.0007699622,0.0,0.0,1,100
star,9,0.0007786756,0.0,0.0,1,100
star,9,0.0007874875,0.0,0.0,1,100
star,9,0.0007963992,0.0,0.0,1,100
star,9,0.0008054117,0.0,0.0,1,100
star,9,0.0008145262,0.0,0.0,1,100
star,9,0.0008237439,0.0,0.0,1,100
star,9,0.0008330658,0.0,0.0,1,100
star,9,0.0008424933,0.0,0.0,1,100
star,9,0.0008520275,0.0,0.0,1,100
star,9,0.0008616695,0.0,0.0,1,100
star,9,0.0008714207,0.0,0.0,1,100
star,9,0.0008812822,0.0,0.0,1,100
star,9,0.0008912553,0.0,0.0,1,100
star,9,0.0009013412,0.0,0.0,1,100
star,9,0.0009115413,0.0,0.0,1,100
star,9,0.0009218569,0.0,0.0,1,100
star,9,0.0009322892,0.0,0.0,0,100
star,9,0.0009428395,0.0,0.0,0,100
star,9,0.0009535092,0.0,0.0,0,100
star,9,0.0009642997,0.0,0.0,0,100
star,9,0.0009752123,0.0,0.0,0,100
star,9,0.0009862484,0.0,0.0,0,100
star,9,0.0009974093,0.0,0.0,0,100
star,9,0.001008697,0.0,0.0,0,100
star,9,0.001020112,0.0,0.0,0,100
star,9,0.001031656,0.0,0.0,0,100
star,9,0.001043331,0.0,0.0,0,100
star,9,0.001055138,0.0,0.0,0,100
star,9,0.001067078,0.0,0.0,0,100
star,9,0.001079154,0.0,0.0,0,100
star,9,0.001091366,0.0,0.0,0,100
star,9,0.001103717,0.0,0.0,0,100
star,9,0.001116207,0.0,0.0,0,100
star,9,0.001128839,0.0,0.0,0,100
star,9,0.001141613,0.0,0.0,0,100
star,9,0.001154532,0.0,0.0,0,100
star,9,0.001167598,0.0,0.0,0,100
star,9,0.001180811,0.0,0.0,0,100
star,9,0.001194174,0.0,0.0,1,100
star,9,0.001207688,0.0,0.0,1,100
star,9,0.001221355,0.0,0.0,1,100
star,9,0.001235176,0.0,0.0,1,100
star,9,0.001249154,0.0,0.0,1,100
star,9,0.00126329,0.0,0.0,1,100
star,9,0.001277586,0.0,0.0,1,100
star,9,0.001292044,0.0,0.0,1,100
star,9,0.001306666,0.0,0.0,1,100
star,9,0.001321453,0.0,0.0,1,100
star,9,0.001336407,0.0,0.0,1,100
star,9,0.001351531,0.0,0.0,1,100
star,9,0.001366826,0.0,0.0,1,100
star,9,0.001382293,0.0,0.0,1,100
star,9,0.001397936,0.0,0.0,1,100
star,9,0.001413756,0.0,0.0,1,100
star,9,0.001429755,0.0,0.0,1,100
star,9,0.001445935,0.0,0.0,1,100
star,9,0.001462298,0.0,0.0,1,100
star,9,0.001478846,0.0,0.0,1,100
star,9,0.001495582,0.0,0.0,1,100
star,9,0.001512507,0.0,0.0,1,100
star,9,0.001529623,0.0,0.0,1,100
star,9,0.001546933,0.0,0.0,1,100
star,9,0.001564439,0.0,0.0,1,100
star,9,0.001582143,0.0,0.0,1,100
star,9,0.001600048,0.0,0.0,1,100
